Protocol,dataset,instance,variant,seed,Budget,Transition_gen,PPO_controlled_actions_derived,PPO_total_updates_expected,PPO_action_effective_updates_derived,PPO_consumed_samples_observed,Terminal_only_update_count
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la25.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la25.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la26.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la26.fjs,AdaptiveSAOS,42,100,69,31,2,1,31,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la26.fjs,AdaptiveSAOS,44,100,62,38,3,2,38,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la26.fjs,AdaptiveSAOS,48,100,69,31,2,1,31,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la26.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la26.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la26.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la26.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la26.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la26.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la27.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la27.fjs,AdaptiveSAOS,43,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la27.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la27.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la27.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la27.fjs,AdaptiveSAOS,47,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la27.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la27.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la27.fjs,AdaptiveSAOS,49,100,58,42,3,2,42,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la27.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la28.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la28.fjs,AdaptiveSAOS,43,100,68,32,2,1,32,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la28.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la28.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la28.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la28.fjs,AdaptiveSAOS,46,100,67,33,2,2,32,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la28.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la28.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la28.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la28.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la29.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la29.fjs,AdaptiveSAOS,43,100,55,45,3,2,45,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la29.fjs,AdaptiveSAOS,44,100,58,42,3,2,42,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la29.fjs,AdaptiveSAOS,45,100,57,43,3,2,43,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la29.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la29.fjs,AdaptiveSAOS,49,100,61,39,3,2,39,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la29.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la29.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la29.fjs,AdaptiveSAOS,50,100,37,63,4,3,63,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la29.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la30.fjs,AdaptiveSAOS,42,100,51,49,3,3,48,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la30.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la30.fjs,AdaptiveSAOS,45,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la30.fjs,AdaptiveSAOS,44,100,39,61,4,3,61,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la30.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la30.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la30.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la30.fjs,AdaptiveSAOS,48,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la30.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la30.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la31.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la31.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la31.fjs,AdaptiveSAOS,43,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la31.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la31.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la31.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la31.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la31.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la31.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la31.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la32.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la32.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la32.fjs,AdaptiveSAOS,44,100,65,35,3,2,35,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la32.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la32.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la32.fjs,AdaptiveSAOS,47,100,55,45,3,2,45,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la32.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la32.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la32.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la32.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,47,100,69,31,2,1,31,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,49,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,51,100,68,32,2,1,32,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,44,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,48,100,69,31,2,1,31,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,47,100,68,32,2,1,32,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,48,100,60,40,3,2,40,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,50,100,66,34,3,2,34,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,43,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,45,100,58,42,3,2,42,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,46,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,48,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,51,100,46,54,4,3,54,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,46,100,56,44,3,2,44,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,47,100,50,50,4,3,50,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,49,100,58,42,3,2,42,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,48,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,50,100,61,39,3,2,39,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,51,100,32,68,5,4,68,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,44,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,43,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,46,100,68,32,2,1,32,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,47,100,61,39,3,2,39,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,51,100,59,41,3,2,41,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,42,100,45,55,4,3,55,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,47,100,34,66,5,4,66,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,45,100,59,41,3,2,41,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,46,100,62,38,3,2,38,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,48,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,51,100,40,60,4,3,60,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,49,100,35,65,4,4,64,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,50,100,58,42,3,2,42,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,44,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,46,100,68,32,2,1,32,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,45,100,66,34,3,2,34,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,50,100,40,60,4,3,60,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,51,100,68,32,2,1,32,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,43,200,64,136,9,8,136,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,44,200,92,108,7,6,108,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,42,200,78,122,8,7,122,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,46,200,64,136,9,8,136,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,45,200,127,73,5,4,73,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,47,200,101,99,7,6,99,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,48,200,87,113,7,7,112,0
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,50,200,53,147,10,9,147,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,51,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,49,200,71,129,8,8,128,0
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,42,200,103,97,6,6,96,0
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,43,200,106,94,6,5,94,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,44,200,111,89,6,5,89,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,45,200,80,120,8,7,120,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,46,200,79,121,8,7,121,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,47,200,41,159,10,9,159,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,48,200,76,124,8,7,124,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,49,200,66,134,9,8,134,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,51,200,53,147,10,9,147,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,50,200,83,117,8,7,117,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,42,200,103,97,6,6,96,0
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,43,200,140,60,4,3,60,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,44,200,128,72,5,4,72,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,46,200,140,60,4,3,60,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,48,200,140,60,4,3,60,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,45,200,101,99,7,6,99,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,47,200,112,88,6,5,88,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,49,200,90,110,7,6,110,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,50,200,106,94,6,5,94,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,51,200,130,70,5,4,70,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,42,200,88,112,7,6,112,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,43,200,90,110,7,6,110,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,45,200,55,145,9,9,144,0
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,44,200,93,107,7,6,107,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,46,200,132,68,5,4,68,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,47,200,92,108,7,6,108,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,48,200,65,135,9,8,135,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,50,200,84,116,8,7,116,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,49,200,103,97,6,6,96,0
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,51,200,79,121,8,7,121,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,43,200,78,122,8,7,122,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,42,200,32,168,11,10,168,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,44,200,80,120,8,7,120,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,45,200,80,120,8,7,120,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,46,200,55,145,9,9,144,0
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,47,200,63,137,9,8,137,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,48,200,112,88,6,5,88,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,49,200,50,150,10,9,150,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,50,200,54,146,10,9,146,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,51,200,61,139,9,8,139,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,42,200,84,116,8,7,116,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,43,200,83,117,8,7,117,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,44,200,62,138,9,8,138,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,45,200,73,127,8,7,127,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,46,200,116,84,6,5,84,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,47,200,73,127,8,7,127,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,50,200,82,118,8,7,118,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,48,200,104,96,6,5,96,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,49,200,112,88,6,5,88,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,51,200,80,120,8,7,120,1
