dataset,instance,Budget,variant,HV_common,rank
Brandimarte,Mk01.fjs,100,UCBOnly,0.9682025758088673,2.0
Brandimarte,Mk01.fjs,100,UniformFixed,0.9271917049875914,6.0
Brandimarte,Mk02.fjs,100,AdaptiveNoBC,0.987738191305329,5.0
Brandimarte,Mk02.fjs,100,AdaptiveSAOS,1.0034357133482097,2.0
Brandimarte,Mk02.fjs,100,FixedUCBPPO,1.0487708948331358,1.0
Brandimarte,Mk02.fjs,100,PPOOnly,0.9774333935264156,7.0
Brandimarte,Mk02.fjs,100,RandomUCBPPO,0.9822076400448737,6.0
Brandimarte,Mk02.fjs,100,UCBOnly,1.0007180667176148,3.0
Brandimarte,Mk02.fjs,100,UniformFixed,0.9990626088231159,4.0
Brandimarte,Mk03.fjs,100,AdaptiveNoBC,0.9165597997266558,1.0
Brandimarte,Mk03.fjs,100,AdaptiveSAOS,0.9042648352057436,6.0
Brandimarte,Mk03.fjs,100,FixedUCBPPO,0.9117139025291345,4.0
Brandimarte,Mk03.fjs,100,PPOOnly,0.9002681938630933,7.0
Brandimarte,Mk03.fjs,100,RandomUCBPPO,0.9063695809767609,5.0
Brandimarte,Mk03.fjs,100,UCBOnly,0.9126456936417625,3.0
Brandimarte,Mk03.fjs,100,UniformFixed,0.9145578873142679,2.0
Brandimarte,Mk04.fjs,100,AdaptiveNoBC,0.9164855130891153,1.0
Brandimarte,Mk04.fjs,100,AdaptiveSAOS,0.9036951177860146,4.0
Brandimarte,Mk04.fjs,100,FixedUCBPPO,0.9043480175291068,3.0
Brandimarte,Mk04.fjs,100,PPOOnly,0.8619519752012956,7.0
Brandimarte,Mk04.fjs,100,RandomUCBPPO,0.8947946240622497,5.0
Brandimarte,Mk04.fjs,100,UCBOnly,0.9087059167907989,2.0
Brandimarte,Mk04.fjs,100,UniformFixed,0.8716577107360735,6.0
Brandimarte,Mk05.fjs,100,AdaptiveNoBC,0.9583752912888103,5.0
Brandimarte,Mk05.fjs,100,AdaptiveSAOS,0.9384979225036687,7.0
Brandimarte,Mk05.fjs,100,FixedUCBPPO,1.0248618970696755,1.0
Brandimarte,Mk05.fjs,100,PPOOnly,0.976032157359372,4.0
Brandimarte,Mk05.fjs,100,RandomUCBPPO,0.9825050397324395,3.0
Brandimarte,Mk05.fjs,100,UCBOnly,0.9907271256106547,2.0
Brandimarte,Mk05.fjs,100,UniformFixed,0.9512353741217718,6.0
Brandimarte,Mk06.fjs,100,AdaptiveNoBC,0.8422713822505377,1.0
Brandimarte,Mk06.fjs,100,AdaptiveSAOS,0.8308125215275896,5.0
Brandimarte,Mk06.fjs,100,FixedUCBPPO,0.8389644330563133,3.0
Brandimarte,Mk06.fjs,100,PPOOnly,0.8395483089068362,2.0
Brandimarte,Mk06.fjs,100,RandomUCBPPO,0.8290395053038395,6.0
Brandimarte,Mk06.fjs,100,UCBOnly,0.8356417493585068,4.0
Brandimarte,Mk06.fjs,100,UniformFixed,0.8098345351545189,7.0
Brandimarte,Mk07.fjs,100,AdaptiveNoBC,1.0915876651578706,6.0
Brandimarte,Mk07.fjs,100,AdaptiveSAOS,1.0921931719550988,5.0
Brandimarte,Mk07.fjs,100,FixedUCBPPO,1.1112123570895698,1.0
Brandimarte,Mk07.fjs,100,PPOOnly,1.0807730559547675,7.0
Brandimarte,Mk07.fjs,100,RandomUCBPPO,1.0978742399472117,4.0
Brandimarte,Mk07.fjs,100,UCBOnly,1.1052293882990818,2.0
Brandimarte,Mk07.fjs,100,UniformFixed,1.0979266279822186,3.0
Brandimarte,Mk08.fjs,100,AdaptiveNoBC,1.0345205192557136,1.0
Brandimarte,Mk08.fjs,100,AdaptiveSAOS,1.0286375978141098,2.0
Brandimarte,Mk08.fjs,100,FixedUCBPPO,1.0122945543276223,4.0
Brandimarte,Mk08.fjs,100,PPOOnly,0.9532755976325498,7.0
Brandimarte,Mk08.fjs,100,RandomUCBPPO,1.0105138492572812,5.0
Brandimarte,Mk08.fjs,100,UCBOnly,1.0226494337641188,3.0
Brandimarte,Mk08.fjs,100,UniformFixed,0.9720173426735853,6.0
Brandimarte,Mk09.fjs,100,AdaptiveNoBC,0.9626238637808193,6.0
Brandimarte,Mk09.fjs,100,AdaptiveSAOS,0.9840460137626293,3.0
Brandimarte,Mk09.fjs,100,FixedUCBPPO,0.9855897537739371,2.0
Brandimarte,Mk09.fjs,100,PPOOnly,0.9794778320679807,4.0
Brandimarte,Mk09.fjs,100,RandomUCBPPO,0.9902284127841627,1.0
Brandimarte,Mk09.fjs,100,UCBOnly,0.968077036722814,5.0
Brandimarte,Mk09.fjs,100,UniformFixed,0.9542281627235165,7.0
Brandimarte,Mk10.fjs,100,AdaptiveNoBC,0.7891129761264617,3.0
Brandimarte,Mk10.fjs,100,AdaptiveSAOS,0.7592138440884246,5.0
Brandimarte,Mk10.fjs,100,FixedUCBPPO,0.8526843427909483,1.0
Brandimarte,Mk10.fjs,100,PPOOnly,0.6499252485762828,7.0
Brandimarte,Mk10.fjs,100,RandomUCBPPO,0.7694892311534551,4.0
Brandimarte,Mk10.fjs,100,UCBOnly,0.8236033045927076,2.0
Brandimarte,Mk10.fjs,100,UniformFixed,0.6778974833669411,6.0
Hurink_edata,la01.fjs,100,AdaptiveNoBC,1.1006147532710746,2.0
Hurink_edata,la01.fjs,100,AdaptiveSAOS,1.0541755677200166,6.0
Hurink_edata,la01.fjs,100,FixedUCBPPO,1.0705986588102165,5.0
Hurink_edata,la01.fjs,100,PPOOnly,1.1089881938991342,1.0
Hurink_edata,la01.fjs,100,RandomUCBPPO,1.0900671029994116,4.0
Hurink_edata,la01.fjs,100,UCBOnly,1.0984086620959759,3.0
Hurink_edata,la01.fjs,100,UniformFixed,1.0452143129297475,7.0
Hurink_edata,la02.fjs,100,AdaptiveNoBC,1.0675670876338035,3.0
Hurink_edata,la02.fjs,100,AdaptiveSAOS,1.0277539717008195,7.0
Hurink_edata,la02.fjs,100,FixedUCBPPO,1.0786366629612942,2.0
Hurink_edata,la02.fjs,100,PPOOnly,1.0385443101051226,6.0
Hurink_edata,la02.fjs,100,RandomUCBPPO,1.0445102351279363,5.0
Hurink_edata,la02.fjs,100,UCBOnly,1.0504967846302844,4.0
Hurink_edata,la02.fjs,100,UniformFixed,1.080536653457735,1.0
Hurink_edata,la03.fjs,100,AdaptiveNoBC,1.1332783910842088,2.0
Hurink_edata,la03.fjs,100,AdaptiveSAOS,1.1113173239958452,5.0
Hurink_edata,la03.fjs,100,FixedUCBPPO,1.1301411620974875,3.0
Hurink_edata,la03.fjs,100,PPOOnly,1.0886190034382546,6.0
Hurink_edata,la03.fjs,100,RandomUCBPPO,1.1398331687220966,1.0
Hurink_edata,la03.fjs,100,UCBOnly,1.1190649385780684,4.0
Hurink_edata,la03.fjs,100,UniformFixed,1.08832695968242,7.0
Hurink_edata,la04.fjs,100,AdaptiveNoBC,1.0679474276902958,5.0
Hurink_edata,la04.fjs,100,AdaptiveSAOS,1.0668692484459483,6.0
Hurink_edata,la04.fjs,100,FixedUCBPPO,1.0933428441774276,2.0
Hurink_edata,la04.fjs,100,PPOOnly,1.046421961972485,7.0
Hurink_edata,la04.fjs,100,RandomUCBPPO,1.0973087669026773,1.0
Hurink_edata,la04.fjs,100,UCBOnly,1.0793703047790697,3.0
Hurink_edata,la04.fjs,100,UniformFixed,1.0735427582300354,4.0
Hurink_edata,la05.fjs,100,AdaptiveNoBC,1.120155141040681,6.0
Hurink_edata,la05.fjs,100,AdaptiveSAOS,1.1323940642775971,4.0
Hurink_edata,la05.fjs,100,FixedUCBPPO,1.1398232509740642,2.0
Hurink_edata,la05.fjs,100,PPOOnly,1.135489523858947,3.0
Hurink_edata,la05.fjs,100,RandomUCBPPO,1.1317914905141684,5.0
Hurink_edata,la05.fjs,100,UCBOnly,1.1466014507592694,1.0
Hurink_edata,la05.fjs,100,UniformFixed,1.0987618386480367,7.0
Hurink_edata,la06.fjs,100,AdaptiveNoBC,1.2409430847477747,4.0
Hurink_edata,la06.fjs,100,AdaptiveSAOS,1.2434288208326199,3.0
Hurink_edata,la06.fjs,100,FixedUCBPPO,1.2486689967610909,2.0
Hurink_edata,la06.fjs,100,PPOOnly,1.1575597508645146,7.0
Hurink_edata,la06.fjs,100,RandomUCBPPO,1.230419863280582,5.0
Hurink_edata,la06.fjs,100,UCBOnly,1.2524331376810172,1.0
Hurink_edata,la06.fjs,100,UniformFixed,1.1933774826654462,6.0
Hurink_edata,la07.fjs,100,AdaptiveNoBC,1.1961339187904443,1.0
Hurink_edata,la07.fjs,100,AdaptiveSAOS,1.1873785235194596,3.0
Hurink_edata,la07.fjs,100,FixedUCBPPO,1.1695911599658333,6.0
Hurink_edata,la07.fjs,100,PPOOnly,1.1531328469729556,7.0
Hurink_edata,la07.fjs,100,RandomUCBPPO,1.1885259597542277,2.0
Hurink_edata,la07.fjs,100,UCBOnly,1.184991962424415,4.0
Hurink_edata,la07.fjs,100,UniformFixed,1.1716339306034285,5.0
Hurink_edata,la08.fjs,100,AdaptiveNoBC,1.203139687586445,1.0
Hurink_edata,la08.fjs,100,AdaptiveSAOS,1.2012510521715196,4.0
Hurink_edata,la08.fjs,100,FixedUCBPPO,1.2012635528390472,3.0
Hurink_edata,la08.fjs,100,PPOOnly,1.1699673986978838,6.0
Hurink_edata,la08.fjs,100,RandomUCBPPO,1.2017890548188495,2.0
Hurink_edata,la08.fjs,100,UCBOnly,1.1975467397590134,5.0
Hurink_edata,la08.fjs,100,UniformFixed,1.1557832950566849,7.0
Hurink_edata,la09.fjs,100,AdaptiveNoBC,1.152332159086293,4.0
Hurink_edata,la09.fjs,100,AdaptiveSAOS,1.1215003707543267,7.0
Hurink_edata,la09.fjs,100,FixedUCBPPO,1.1649437244054952,1.0
Hurink_edata,la09.fjs,100,PPOOnly,1.1611429249095397,2.0
Hurink_edata,la09.fjs,100,RandomUCBPPO,1.1446904639832431,6.0
Hurink_edata,la09.fjs,100,UCBOnly,1.148428664022443,5.0
Hurink_edata,la09.fjs,100,UniformFixed,1.1595877861354849,3.0
Hurink_edata,la10.fjs,100,AdaptiveNoBC,0.9890932793329298,4.0
Hurink_edata,la10.fjs,100,AdaptiveSAOS,0.9525634542009412,7.0
Hurink_edata,la10.fjs,100,FixedUCBPPO,0.9820220338662925,6.0
Hurink_edata,la10.fjs,100,PPOOnly,0.9858825197460153,5.0
Hurink_edata,la10.fjs,100,RandomUCBPPO,1.008868351571221,2.0
Hurink_edata,la10.fjs,100,UCBOnly,0.9979205898956225,3.0
Hurink_edata,la10.fjs,100,UniformFixed,1.037069404492146,1.0
Hurink_edata,la11.fjs,100,AdaptiveNoBC,1.1408240581076434,6.0
Hurink_edata,la11.fjs,100,AdaptiveSAOS,1.148812652741889,2.0
Hurink_edata,la11.fjs,100,FixedUCBPPO,1.1466364350130518,3.0
Hurink_edata,la11.fjs,100,PPOOnly,1.1744599748328628,1.0
Hurink_edata,la11.fjs,100,RandomUCBPPO,1.1180651113788285,7.0
Hurink_edata,la11.fjs,100,UCBOnly,1.1412655738581479,5.0
Hurink_edata,la11.fjs,100,UniformFixed,1.1453466301680204,4.0
Hurink_edata,la12.fjs,100,AdaptiveNoBC,1.1762871775293278,2.0
Hurink_edata,la12.fjs,100,AdaptiveSAOS,1.1684740564585825,4.0
Hurink_edata,la12.fjs,100,FixedUCBPPO,1.1577408917884968,5.0
Hurink_edata,la12.fjs,100,PPOOnly,1.1437975427187785,7.0
Hurink_edata,la12.fjs,100,RandomUCBPPO,1.146993630824903,6.0
Hurink_edata,la12.fjs,100,UCBOnly,1.1731057917371295,3.0
Hurink_edata,la12.fjs,100,UniformFixed,1.1796055939915484,1.0
Hurink_edata,la13.fjs,100,AdaptiveNoBC,1.130946133889441,1.0
Hurink_edata,la13.fjs,100,AdaptiveSAOS,1.0868086527632648,5.0
Hurink_edata,la13.fjs,100,FixedUCBPPO,1.0802349542386134,7.0
Hurink_edata,la13.fjs,100,PPOOnly,1.0848204619852604,6.0
Hurink_edata,la13.fjs,100,RandomUCBPPO,1.093351501998089,3.0
Hurink_edata,la13.fjs,100,UCBOnly,1.092282330984264,4.0
Hurink_edata,la13.fjs,100,UniformFixed,1.1067229795410443,2.0
Hurink_edata,la14.fjs,100,AdaptiveNoBC,1.1014375718051408,4.0
Hurink_edata,la14.fjs,100,AdaptiveSAOS,1.0947649541946105,6.0
Hurink_edata,la14.fjs,100,FixedUCBPPO,1.110138697178775,2.0
Hurink_edata,la14.fjs,100,PPOOnly,1.084837018235611,7.0
Hurink_edata,la14.fjs,100,RandomUCBPPO,1.1067779481862279,3.0
Hurink_edata,la14.fjs,100,UCBOnly,1.1004713843427334,5.0
Hurink_edata,la14.fjs,100,UniformFixed,1.1301002538530316,1.0
Hurink_edata,la15.fjs,100,AdaptiveNoBC,1.0979420294735955,3.0
Hurink_edata,la15.fjs,100,AdaptiveSAOS,1.0580655083541686,6.0
Hurink_edata,la15.fjs,100,FixedUCBPPO,1.074659761605528,5.0
Hurink_edata,la15.fjs,100,PPOOnly,1.1519152474443972,1.0
Hurink_edata,la15.fjs,100,RandomUCBPPO,1.0577236879500354,7.0
Hurink_edata,la15.fjs,100,UCBOnly,1.0772907742433402,4.0
Hurink_edata,la15.fjs,100,UniformFixed,1.1288379347127584,2.0
Hurink_edata,la16.fjs,100,AdaptiveNoBC,1.110131042468154,4.0
Hurink_edata,la16.fjs,100,AdaptiveSAOS,1.118287949058299,3.0
Hurink_edata,la16.fjs,100,FixedUCBPPO,1.1261297339425356,1.0
Hurink_edata,la16.fjs,100,PPOOnly,1.036169545209757,7.0
Hurink_edata,la16.fjs,100,RandomUCBPPO,1.1080184803612987,5.0
Hurink_edata,la16.fjs,100,UCBOnly,1.11894143328302,2.0
Hurink_edata,la16.fjs,100,UniformFixed,1.061121263777088,6.0
Hurink_edata,la17.fjs,100,AdaptiveNoBC,1.1825487442171458,1.0
Hurink_edata,la17.fjs,100,AdaptiveSAOS,1.1437213860639173,5.0
Hurink_edata,la17.fjs,100,FixedUCBPPO,1.1560773636680692,3.0
Hurink_edata,la17.fjs,100,PPOOnly,1.1208827689735061,7.0
Hurink_edata,la17.fjs,100,RandomUCBPPO,1.1527440585078952,4.0
Hurink_edata,la17.fjs,100,UCBOnly,1.1293356269146733,6.0
Hurink_edata,la17.fjs,100,UniformFixed,1.1586293124053193,2.0
Hurink_edata,la18.fjs,100,AdaptiveNoBC,1.082446827853575,3.0
Hurink_edata,la18.fjs,100,AdaptiveSAOS,1.0875135704549788,2.0
Hurink_edata,la18.fjs,100,FixedUCBPPO,1.066469487399686,6.0
Hurink_edata,la18.fjs,100,PPOOnly,1.072884253041755,5.0
Hurink_edata,la18.fjs,100,RandomUCBPPO,1.0622873793862628,7.0
Hurink_edata,la18.fjs,100,UCBOnly,1.0806474173739347,4.0
Hurink_edata,la18.fjs,100,UniformFixed,1.1016306574968824,1.0
Hurink_edata,la19.fjs,100,AdaptiveNoBC,1.0848200762225972,6.0
Hurink_edata,la19.fjs,100,AdaptiveSAOS,1.0939204053934621,3.0
Hurink_edata,la19.fjs,100,FixedUCBPPO,1.094117784076885,2.0
Hurink_edata,la19.fjs,100,PPOOnly,1.0872636811510503,5.0
Hurink_edata,la19.fjs,100,RandomUCBPPO,1.0617931695358709,7.0
Hurink_edata,la19.fjs,100,UCBOnly,1.0890523823510014,4.0
Hurink_edata,la19.fjs,100,UniformFixed,1.104693879167094,1.0
Hurink_edata,la20.fjs,100,AdaptiveNoBC,1.1157997719554151,3.0
Hurink_edata,la20.fjs,100,AdaptiveSAOS,1.0682308400078133,7.0
Hurink_edata,la20.fjs,100,FixedUCBPPO,1.0948157833262,5.0
Hurink_edata,la20.fjs,100,PPOOnly,1.1263207898601428,1.0
Hurink_edata,la20.fjs,100,RandomUCBPPO,1.0837873455774436,6.0
Hurink_edata,la20.fjs,100,UCBOnly,1.1033070124645485,4.0
Hurink_edata,la20.fjs,100,UniformFixed,1.1198569616784684,2.0
Hurink_edata,la21.fjs,100,AdaptiveNoBC,1.009329193482685,1.0
Hurink_edata,la21.fjs,100,AdaptiveSAOS,0.9757363259741518,3.0
Hurink_edata,la21.fjs,100,FixedUCBPPO,0.9254029428642225,5.0
Hurink_edata,la21.fjs,100,PPOOnly,0.8434910429454798,7.0
Hurink_edata,la21.fjs,100,RandomUCBPPO,0.9677881631330132,4.0
Hurink_edata,la21.fjs,100,UCBOnly,0.9797481049956029,2.0
Hurink_edata,la21.fjs,100,UniformFixed,0.8561687995785061,6.0
Hurink_edata,la22.fjs,100,AdaptiveNoBC,0.9562139944312886,5.0
Hurink_edata,la22.fjs,100,AdaptiveSAOS,1.0020854926093445,1.0
Hurink_edata,la22.fjs,100,FixedUCBPPO,0.9583426485972617,4.0
Hurink_edata,la22.fjs,100,PPOOnly,1.0005963784011886,2.0
Hurink_edata,la22.fjs,100,RandomUCBPPO,0.9272614296240731,6.0
Hurink_edata,la22.fjs,100,UCBOnly,0.9706295046281845,3.0
Hurink_edata,la22.fjs,100,UniformFixed,0.892729168205161,7.0
Hurink_edata,la23.fjs,100,AdaptiveNoBC,1.161765920197164,3.0
Hurink_edata,la23.fjs,100,AdaptiveSAOS,1.1600143533920175,4.0
Hurink_edata,la23.fjs,100,FixedUCBPPO,1.1661338177231053,2.0
Hurink_edata,la23.fjs,100,PPOOnly,1.073248823595875,7.0
Hurink_edata,la23.fjs,100,RandomUCBPPO,1.1153463038117584,5.0
Hurink_edata,la23.fjs,100,UCBOnly,1.1777180107730547,1.0
Hurink_edata,la23.fjs,100,UniformFixed,1.1064396172285724,6.0
Hurink_edata,la24.fjs,100,AdaptiveNoBC,1.1298164487643831,3.0
Hurink_edata,la24.fjs,100,AdaptiveSAOS,1.0978191584023835,7.0
Hurink_edata,la24.fjs,100,FixedUCBPPO,1.1057625687193768,4.0
Hurink_edata,la24.fjs,100,PPOOnly,1.1363024624287315,2.0
Hurink_edata,la24.fjs,100,RandomUCBPPO,1.101589167447262,6.0
Hurink_edata,la24.fjs,100,UCBOnly,1.1430030183430064,1.0
Hurink_edata,la24.fjs,100,UniformFixed,1.1052718425785386,5.0
Hurink_edata,la25.fjs,100,AdaptiveNoBC,0.974897670033515,1.0
Hurink_edata,la25.fjs,100,AdaptiveSAOS,0.939745263722539,5.0
Hurink_edata,la25.fjs,100,FixedUCBPPO,0.960858221205612,3.0
Hurink_edata,la25.fjs,100,PPOOnly,0.8503538984301815,7.0
Hurink_edata,la25.fjs,100,RandomUCBPPO,0.9288649714940639,6.0
Hurink_edata,la25.fjs,100,UCBOnly,0.9710639526319282,2.0
Hurink_edata,la25.fjs,100,UniformFixed,0.9501146711861688,4.0
Hurink_edata,la26.fjs,100,AdaptiveNoBC,1.1522310424533257,4.0
Hurink_edata,la26.fjs,100,AdaptiveSAOS,1.168115293875651,1.0
Hurink_edata,la26.fjs,100,FixedUCBPPO,1.138581487241124,5.0
Hurink_edata,la26.fjs,100,PPOOnly,1.0912712835426057,7.0
Hurink_edata,la26.fjs,100,RandomUCBPPO,1.1667361040585211,2.0
Hurink_edata,la26.fjs,100,UCBOnly,1.1654984416817535,3.0
Hurink_edata,la26.fjs,100,UniformFixed,1.1087914657499205,6.0
Hurink_edata,la27.fjs,100,AdaptiveNoBC,0.9086169950455977,3.0
Hurink_edata,la27.fjs,100,AdaptiveSAOS,0.8970088887151386,4.0
Hurink_edata,la27.fjs,100,FixedUCBPPO,0.9608833418612353,1.0
Hurink_edata,la27.fjs,100,PPOOnly,0.8189522298479974,6.0
Hurink_edata,la27.fjs,100,RandomUCBPPO,0.8726844445599063,5.0
Hurink_edata,la27.fjs,100,UCBOnly,0.9330302219491311,2.0
Hurink_edata,la27.fjs,100,UniformFixed,0.8188952764964009,7.0
Hurink_edata,la28.fjs,100,AdaptiveNoBC,0.9440889237448682,4.0
Hurink_edata,la28.fjs,100,AdaptiveSAOS,0.9307870387618563,5.0
Hurink_edata,la28.fjs,100,FixedUCBPPO,0.9230909836134957,6.0
Hurink_edata,la28.fjs,100,PPOOnly,0.9126297577490292,7.0
Hurink_edata,la28.fjs,100,RandomUCBPPO,0.9528854658932395,3.0
Hurink_edata,la28.fjs,100,UCBOnly,0.9679833143957659,2.0
Hurink_edata,la28.fjs,100,UniformFixed,1.022498820388738,1.0
Hurink_edata,la29.fjs,100,AdaptiveNoBC,0.9429144220925161,2.0
Hurink_edata,la29.fjs,100,AdaptiveSAOS,0.8454672269472009,5.0
Hurink_edata,la29.fjs,100,FixedUCBPPO,0.9148049751762635,4.0
Hurink_edata,la29.fjs,100,PPOOnly,0.7569788334253205,7.0
Hurink_edata,la29.fjs,100,RandomUCBPPO,0.8261701874514888,6.0
Hurink_edata,la29.fjs,100,UCBOnly,0.9354717699820267,3.0
Hurink_edata,la29.fjs,100,UniformFixed,0.9710329442790152,1.0
Hurink_edata,la30.fjs,100,AdaptiveNoBC,1.0115506093391167,1.0
Hurink_edata,la30.fjs,100,AdaptiveSAOS,0.9691780780709276,7.0
Hurink_edata,la30.fjs,100,FixedUCBPPO,0.9735643541395202,6.0
Hurink_edata,la30.fjs,100,PPOOnly,1.0039991792338072,4.0
Hurink_edata,la30.fjs,100,RandomUCBPPO,0.9893539852956129,5.0
Hurink_edata,la30.fjs,100,UCBOnly,1.0099199545426623,2.0
Hurink_edata,la30.fjs,100,UniformFixed,1.0080760505818116,3.0
Hurink_edata,la31.fjs,100,AdaptiveNoBC,0.9742642295982046,4.0
Hurink_edata,la31.fjs,100,AdaptiveSAOS,0.9870011296995421,3.0
Hurink_edata,la31.fjs,100,FixedUCBPPO,0.9999296816134985,2.0
Hurink_edata,la31.fjs,100,PPOOnly,0.8422459307379127,7.0
Hurink_edata,la31.fjs,100,RandomUCBPPO,0.9636959066913664,5.0
Hurink_edata,la31.fjs,100,UCBOnly,1.0346187487563596,1.0
Hurink_edata,la31.fjs,100,UniformFixed,0.8475070200546773,6.0
Hurink_edata,la32.fjs,100,AdaptiveNoBC,0.990628535731888,6.0
Hurink_edata,la32.fjs,100,AdaptiveSAOS,1.060800300798713,2.0
Hurink_edata,la32.fjs,100,FixedUCBPPO,1.0375228347453966,3.0
Hurink_edata,la32.fjs,100,PPOOnly,0.944766171782438,7.0
Hurink_edata,la32.fjs,100,RandomUCBPPO,1.012142370387211,5.0
Hurink_edata,la32.fjs,100,UCBOnly,1.0805433878438109,1.0
Hurink_edata,la32.fjs,100,UniformFixed,1.0359267208952057,4.0
Hurink_edata,la33.fjs,100,AdaptiveNoBC,1.01352818262564,6.0
Hurink_edata,la33.fjs,100,AdaptiveSAOS,1.0175416501033179,5.0
Hurink_edata,la33.fjs,100,FixedUCBPPO,1.05393254716124,1.0
Hurink_edata,la33.fjs,100,PPOOnly,0.9896663060544113,7.0
Hurink_edata,la33.fjs,100,RandomUCBPPO,1.0271257231268764,4.0
Hurink_edata,la33.fjs,100,UCBOnly,1.0290353573048625,3.0
Hurink_edata,la33.fjs,100,UniformFixed,1.032725749228017,2.0
Hurink_edata,la34.fjs,100,AdaptiveNoBC,0.9924795770433176,2.0
Hurink_edata,la34.fjs,100,AdaptiveSAOS,0.956641640705227,4.0
Hurink_edata,la34.fjs,100,FixedUCBPPO,0.9751655214522466,3.0
Hurink_edata,la34.fjs,100,PPOOnly,0.8646101644617217,6.0
Hurink_edata,la34.fjs,100,RandomUCBPPO,0.954246336870995,5.0
Hurink_edata,la34.fjs,100,UCBOnly,0.9946229663037927,1.0
Hurink_edata,la34.fjs,100,UniformFixed,0.7970255414144151,7.0
Hurink_edata,la35.fjs,100,AdaptiveNoBC,0.9835660172667956,3.0
Hurink_edata,la35.fjs,100,AdaptiveSAOS,1.0254326973355516,2.0
Hurink_edata,la35.fjs,100,FixedUCBPPO,0.9759338212328508,4.0
Hurink_edata,la35.fjs,100,PPOOnly,0.898026252521209,7.0
Hurink_edata,la35.fjs,100,RandomUCBPPO,0.9691002364420178,5.0
Hurink_edata,la35.fjs,100,UCBOnly,0.9667393528775161,6.0
Hurink_edata,la35.fjs,100,UniformFixed,1.072521487304142,1.0
Hurink_edata,la36.fjs,100,AdaptiveNoBC,1.1431587340061495,1.0
Hurink_edata,la36.fjs,100,AdaptiveSAOS,1.0970476406253473,4.0
Hurink_edata,la36.fjs,100,FixedUCBPPO,1.0948378976683486,5.0
Hurink_edata,la36.fjs,100,PPOOnly,1.093129067496121,6.0
Hurink_edata,la36.fjs,100,RandomUCBPPO,1.0995066699668516,3.0
Hurink_edata,la36.fjs,100,UCBOnly,1.0996243176915792,2.0
Hurink_edata,la36.fjs,100,UniformFixed,1.060311471295298,7.0
Hurink_edata,la37.fjs,100,AdaptiveNoBC,1.026225043581166,5.0
Hurink_edata,la37.fjs,100,AdaptiveSAOS,1.0097839166634697,6.0
Hurink_edata,la37.fjs,100,FixedUCBPPO,1.0628896631615863,3.0
Hurink_edata,la37.fjs,100,PPOOnly,1.0054498820003415,7.0
Hurink_edata,la37.fjs,100,RandomUCBPPO,1.0701442655748867,2.0
Hurink_edata,la37.fjs,100,UCBOnly,1.062414704444112,4.0
Hurink_edata,la37.fjs,100,UniformFixed,1.0768073454526752,1.0
Hurink_edata,la38.fjs,100,AdaptiveNoBC,1.078104530695871,3.0
Hurink_edata,la38.fjs,100,AdaptiveSAOS,1.04986792797424,5.0
Hurink_edata,la38.fjs,100,FixedUCBPPO,1.0429724583825795,6.0
Hurink_edata,la38.fjs,100,PPOOnly,1.0213577101948093,7.0
Hurink_edata,la38.fjs,100,RandomUCBPPO,1.0747000814201897,4.0
Hurink_edata,la38.fjs,100,UCBOnly,1.0781256377032054,2.0
Hurink_edata,la38.fjs,100,UniformFixed,1.0953368285510723,1.0
Hurink_edata,la39.fjs,100,AdaptiveNoBC,1.0883877084363125,2.0
Hurink_edata,la39.fjs,100,AdaptiveSAOS,1.0748815821979765,4.0
Hurink_edata,la39.fjs,100,FixedUCBPPO,1.0776783626605324,3.0
Hurink_edata,la39.fjs,100,PPOOnly,1.0661697530384513,6.0
Hurink_edata,la39.fjs,100,RandomUCBPPO,1.0885921525793392,1.0
Hurink_edata,la39.fjs,100,UCBOnly,1.0692669394293564,5.0
Hurink_edata,la39.fjs,100,UniformFixed,1.0620782506167563,7.0
Hurink_edata,la40.fjs,100,AdaptiveNoBC,1.1660123743838913,3.0
Hurink_edata,la40.fjs,100,AdaptiveSAOS,1.1872953841056684,2.0
Hurink_edata,la40.fjs,100,FixedUCBPPO,1.1564662092218394,4.0
Hurink_edata,la40.fjs,100,PPOOnly,1.0983182928847603,7.0
Hurink_edata,la40.fjs,100,RandomUCBPPO,1.1499428929191713,5.0
Hurink_edata,la40.fjs,100,UCBOnly,1.2054084513765677,1.0
Hurink_edata,la40.fjs,100,UniformFixed,1.1306658832144676,6.0
Brandimarte,Mk01.fjs,200,AdaptiveNoBC,1.0616461574805705,2.0
Brandimarte,Mk01.fjs,200,AdaptiveSAOS,1.0716328110026416,1.0
Brandimarte,Mk01.fjs,200,FixedUCBPPO,1.0178676719271889,7.0
Brandimarte,Mk01.fjs,200,PPOOnly,1.0235370464425384,5.0
Brandimarte,Mk01.fjs,200,RandomUCBPPO,1.060335879388868,3.0
Brandimarte,Mk01.fjs,200,UCBOnly,1.0489673773711945,4.0
Brandimarte,Mk01.fjs,200,UniformFixed,1.0205457248129035,6.0
Brandimarte,Mk02.fjs,200,AdaptiveNoBC,1.0493933700551237,7.0
Brandimarte,Mk02.fjs,200,AdaptiveSAOS,1.0657569122154147,6.0
Brandimarte,Mk02.fjs,200,FixedUCBPPO,1.0885921745290474,4.0
Brandimarte,Mk02.fjs,200,PPOOnly,1.1000115705946105,2.0
Brandimarte,Mk02.fjs,200,RandomUCBPPO,1.0886157835095072,3.0
Brandimarte,Mk02.fjs,200,UCBOnly,1.0880295511145053,5.0
