dataset,instance,variant,Budget,seed,normalized_min,normalized_max,coordinates_below_zero,coordinates_above_one,coordinates_above_reference,reference_dominates_front,front_points,front_path,front_sha256,outside_reference_points,inside_reference_points,outside_dimension_counts,outside_dimension_maxima,amended_fixed_box_hv_valid
Brandimarte,Mk05.fjs,UCBOnly,200,44,0.007299270072992905,0.4743451784682031,0,0,0,True,23,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_UCBOnly_g200_seed44.pkl,304de13b79a65c6adf9934dd633b5fe43a0b42da5d82ea6d34901b1a9503ab1d,0,23,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,UCBOnly,200,47,0.007299270072992698,0.574070544599845,0,0,0,True,49,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_UCBOnly_g200_seed47.pkl,8f852c9c138af5121805e788d10b6b2ae9a94173955931ee8d91ef5d2641bee4,0,49,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,UCBOnly,200,46,2.074577330686423e-16,0.6616008991568477,0,0,0,True,68,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_UCBOnly_g200_seed46.pkl,8e33ddb5ac714f9d2a397817369abe2c3577faa489b23af40dee2e436d1ca401,0,68,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R8,200,42,0.014598540145985396,0.6076090537352054,0,0,0,True,58,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R8_g200_seed42.pkl,035e089af9f90423f6e013ba105a4370b6d968e4210c5e4dd08d8dcf97a50786,0,58,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,UCBOnly,200,48,0.007299270072992905,0.5951852290205266,0,0,0,True,55,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_UCBOnly_g200_seed48.pkl,15c4277d4c980419998a4edb7920c69d6af4fc08150343e1164abc28f0fa2b28,0,55,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,UCBOnly,200,49,0.013377324951966441,0.5608661843429277,0,0,0,True,41,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_UCBOnly_g200_seed49.pkl,9c1cedcfa733f1e648fa59ed7d7f216df601299ff4572f634899f55abfd8ea49,0,41,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,UCBOnly,200,50,0.007299270072992698,0.6003475286245741,0,0,0,True,56,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_UCBOnly_g200_seed50.pkl,0c89317e486a717518b327974255bbcdeff920b52d863c5c74765e79d9663e71,0,56,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,UCBOnly,200,51,0.0,0.6300211176256002,0,0,0,True,69,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_UCBOnly_g200_seed51.pkl,6ab50a619cbdae4f0e414ea385632813e626c993858739e222b18b91b441b2a9,0,69,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R8,200,45,0.0218978102189783,0.5689575141166088,0,0,0,True,28,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R8_g200_seed45.pkl,11ae608a0046cd31455d8e842309b658dc156cd95025e6e4554aadbef11e4458,0,28,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R8,200,46,0.024476682868188278,0.9343065693430658,0,0,0,True,79,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R8_g200_seed46.pkl,3f6773ab160bccb256d83c8ffa860bda0fdbea386dc1eed2b1caa9477edb5d33,0,79,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R8,200,43,0.0218978102189783,0.49224466189233307,0,0,0,True,57,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R8_g200_seed43.pkl,4686dc3c5e7ba38024c817af1323c7d4ef708dca2bc82882575b3ad04f49cd08,0,57,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R8,200,44,0.014598540145985396,0.591628202204511,0,0,0,True,51,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R8_g200_seed44.pkl,66b9cc3ded93bdb3a94d46d3df2998a1a4148cf81b4106db96b9624afd3f7d9a,0,51,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R8,200,47,0.007299270072992491,0.6264802881015239,0,0,0,True,48,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R8_g200_seed47.pkl,e81bf38892fce2513f56581e8dc8f82e824aa36131b0f9f473c9dc30d38dd9eb,0,48,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R8,200,51,0.014598540145985188,0.9199742381475368,0,0,0,True,76,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R8_g200_seed51.pkl,bc8f6588f37d069fc8396486e39b35a2e7fa5c0127ffb0a1b8f6ea46dd1b885e,0,76,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R8,200,49,0.014598540145985396,0.6591182032432749,0,0,0,True,94,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R8_g200_seed49.pkl,2be067abc0f8a3659216e823a699f2b847958bc4469471971ff28543c2aa70d8,0,94,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R8,200,48,0.007299270072992905,0.6747905222121807,0,0,0,True,33,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R8_g200_seed48.pkl,21dc948ae157b66c314e06b2257d414e50d48a04707210c559a6cb6436f5b970,0,33,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R8,200,50,0.014598540145985602,0.5904816486860096,0,0,0,True,49,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R8_g200_seed50.pkl,f8126b04d358b5d4ed5009cf6a0d417f35aedcb6dc68baec6f910c6134c9ff9c,0,49,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R16,200,44,0.007299270072992905,0.5163263252413037,0,0,0,True,38,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R16_g200_seed44.pkl,af5d39032e36efa7a2a6cf9636de09762310cc365df415f71ddb7da399fd12f6,0,38,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R16,200,42,0.014598540145985396,0.707030425286094,0,0,0,True,50,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R16_g200_seed42.pkl,bb179fc56f13aa275226e941a066181704baedb25eb514402524e1432df9fb7f,0,50,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R16,200,45,0.0218978102189783,0.8467153284671534,0,0,0,True,43,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R16_g200_seed45.pkl,482ff07b12f78537b7d5cc96a205d046c390b6c5007dc79ac8d01529a5d7f635,0,43,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R16,200,47,0.007299270072992491,0.703979597054513,0,0,0,True,40,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R16_g200_seed47.pkl,8c66e2afc9fa91572e9121ccfaa95300def52da46edac3fe8f77a9aaa31f2dc3,0,40,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R16,200,49,0.014598540145985602,0.5592727406439205,0,0,0,True,34,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R16_g200_seed49.pkl,b85e651ea7f63f93d234e50f24781c27c1fedc06fe0028f034935015525b499c,0,34,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R16,200,46,0.014598540145985602,0.6423357664233578,0,0,0,True,59,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R16_g200_seed46.pkl,44c65694ed15f22676f5db0fc6bd384229f13d8d5a4200f4b2393b7ecf5d9f91,0,59,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R16,200,43,0.02919708029197079,0.6089006844579165,0,0,0,True,55,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R16_g200_seed43.pkl,d2b00ec6a55f162aa7492946675b71fef4e4cb6d4a72b7991bf7d137f37d3396,0,55,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R16,200,50,0.013421821263497993,0.5504707796591349,0,0,0,True,31,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R16_g200_seed50.pkl,a065365698527cb1e6387cd4c8814948ef74cc6299cd13cf7bdf1bca6983968a,0,31,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R16,200,48,0.007299270072992905,0.619753752903044,0,0,0,True,38,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R16_g200_seed48.pkl,05dfbde48c54bff27e7e90e1906ad0fbf396d14172cea6ed4630c7f4e89dfeab,0,38,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R16,200,51,0.014598540145985396,0.6058394160583943,0,0,0,True,63,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R16_g200_seed51.pkl,df4daa9f55a35ae65a3376d74bf94e8ede0b83d909eff75af8e22fee0a01cdf1,0,63,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R32,200,42,0.014598540145985396,0.7068555911521192,0,0,0,True,49,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R32_g200_seed42.pkl,6d346b2d101897c3f9d12bcbbf4278fcdc2cb5f1cd5152b9e0f533e62c0a9910,0,49,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R32,200,45,0.0218978102189783,0.81021897810219,0,0,0,True,32,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R32_g200_seed45.pkl,9e8954841c56fccd08d80760fc3a4a2b74ec9d9c3f202e5785e11ff7d31710e2,0,32,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R32,200,48,0.0072992700729931125,0.5063277412485305,0,0,0,True,49,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R32_g200_seed48.pkl,f69c07f5ef5b2a4d26c975648c0c083420f7dd6be6a9fe4066c54378d75ffe0b,0,49,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R32,200,47,0.007299270072992698,0.49692650583896325,0,0,0,True,58,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R32_g200_seed47.pkl,ca359d461ce5461051488464b4d1b83f4ea7e0b26c970b195e5bccfa023f9c64,0,58,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R32,200,43,0.02919708029197079,0.6486717976265256,0,0,0,True,77,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R32_g200_seed43.pkl,93004a83f1c7fec85cec6eb8aaa5c7b5479cd8496c07dd85a4aec1368b0bb1aa,0,77,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R32,200,44,0.0072992700729931125,0.445255474452555,0,0,0,True,55,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R32_g200_seed44.pkl,83b1a2708871f2734d75a880f00d763fad5110223f40c883566b40459ee5ecca,0,55,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R32,200,46,0.021897810218978093,0.5693430656934308,0,0,0,True,61,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R32_g200_seed46.pkl,5115e3b9b47e9ce483c8712e93cd1bd2ae930113c6f53bd20c98799cb5b25944,0,61,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R32,200,49,-0.0069656068708828615,0.5923696504648049,1,0,0,True,22,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R32_g200_seed49.pkl,cb1f7ed43ffd6ce9ced7f9d37b102b361c7e9178158cd76c795f44217818b388,0,22,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R32,200,50,4.149154661372846e-16,0.5213104876848235,0,0,0,True,46,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R32_g200_seed50.pkl,0ea8f3a9f3a90a0ab358d141d8d2416ad4653138186ae1937b48d699804feb11,0,46,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk05.fjs,EnhancedBC_R32,200,51,0.007299270072992698,0.673404093982019,0,0,0,True,74,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk05_EnhancedBC_R32_g200_seed51.pkl,21d12ada1e37eec13e689a23277a5afb277e7c9c2cf979260c4d321b7c53b375,0,74,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,UCBOnly,200,44,0.0,0.9782250273086797,0,0,0,True,7,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_UCBOnly_g200_seed44.pkl,2ad872223650abf6ded2f2610d5d06e7e64589c7d53591e75f39716aecff2981,0,7,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,UCBOnly,200,45,0.0,0.9696066902799293,0,0,0,True,8,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_UCBOnly_g200_seed45.pkl,d0d5044e85e10201c69f0b7d78f0d307c6d0cfde30d9bfc3a596df6fd04165a7,0,8,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,UCBOnly,200,42,0.0,0.9261187986084842,0,0,0,True,14,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_UCBOnly_g200_seed42.pkl,aee57877d7dee00e7d796fb68e200af0cbeb3ac72ba9bf25d4109838b220ef2f,0,14,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,UCBOnly,200,43,0.0,0.9313770965954866,0,0,0,True,16,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_UCBOnly_g200_seed43.pkl,8c75c3372346067940a1a9ca1e49aeef594fc6639e5812e5cd9e24330983c29d,0,16,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,UCBOnly,200,47,0.0,0.9255997759796015,0,0,0,True,9,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_UCBOnly_g200_seed47.pkl,ef4ae27eb69186977752e2591f6be2fb61e46859148ac22ec9243fde8c01fe8f,0,9,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,UCBOnly,200,46,0.0,0.9260833655547835,0,0,0,True,26,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_UCBOnly_g200_seed46.pkl,45033b357db7f0a495e4ed40408ee68e1d723a7907fb20a8f452c673654b3496,0,26,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,UCBOnly,200,48,0.0,0.9489759620462872,0,0,0,True,10,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_UCBOnly_g200_seed48.pkl,ecb9ad62597b4bf273a042c47aa0160677e1a1bdef431a5aaf5187620045c8b9,0,10,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,EnhancedBC_R8,200,43,0.0,0.9262994386945929,0,0,0,True,6,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_EnhancedBC_R8_g200_seed43.pkl,389850337dcc2efc84417f8bce6abe30bc3d751c5676ddda522a4ed64e3cdecd,0,6,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,EnhancedBC_R8,200,47,0.0,0.9233941895830853,0,0,0,True,9,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_EnhancedBC_R8_g200_seed47.pkl,c780a77dfc6fcce46699546fe03a28ed272952c5fe76b06e0d6146a898e7fc7b,0,9,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,EnhancedBC_R8,200,44,0.0,0.9842711825299142,0,0,0,True,12,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_EnhancedBC_R8_g200_seed44.pkl,12a775143b1a1e5b0259c36d6c028a219537ed502dc7e53e91536f95db24be4d,0,12,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,EnhancedBC_R8,200,45,0.0,0.9813670243196686,0,0,0,True,13,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_EnhancedBC_R8_g200_seed45.pkl,deac900dd59ff94a480fa33c74d0fe942f0efc26831add430e1305edf785dc0e,0,13,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,EnhancedBC_R8,200,46,0.0,0.941899675094861,0,0,0,True,11,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_EnhancedBC_R8_g200_seed46.pkl,6091727512036751bc4f15f1690b93f07152d9c1c8640906cbbc6d06583ab096,0,11,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,EnhancedBC_R8,200,48,0.0,0.923644235102179,0,0,0,True,7,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_EnhancedBC_R8_g200_seed48.pkl,b13cf11d358392859093c7ad91eab80a583463dab460b8c1e921ccc35cdd2719,0,7,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,EnhancedBC_R8,200,49,0.0,0.9216733416253359,0,0,0,True,5,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_EnhancedBC_R8_g200_seed49.pkl,627bbdf177afa963f9ee6721fa49876117d73caa31a081864dfaf9ff4dbe5706,0,5,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,EnhancedBC_R8,200,50,0.0,0.9869227402456093,0,0,0,True,10,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_EnhancedBC_R8_g200_seed50.pkl,3d4422a13506469ab0728d487184e9e50ec083f772957b3655f0735e962a3a37,0,10,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,EnhancedBC_R8,200,51,0.0,0.9725743861244202,0,0,0,True,7,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_EnhancedBC_R8_g200_seed51.pkl,53bf42e0ea219bf474590f64616f94df49b7c13debad00a85d9f931697f04bd5,0,7,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,UCBOnly,200,49,0.0,0.95963304747968,0,0,0,True,12,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_UCBOnly_g200_seed49.pkl,d199e8381fbff77ea98298846f21c6e4b33bad0ab3d8bb88722fd16f44334ba6,0,12,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,UCBOnly,200,50,0.0,1.0,0,0,0,True,13,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_UCBOnly_g200_seed50.pkl,ee9b9f7511d78528588542bd7ca822d3ec02f6c6cae20ba4a1c7f1cec5b6d729,0,13,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,UCBOnly,200,51,0.0,0.9951487896110909,0,0,0,True,4,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_UCBOnly_g200_seed51.pkl,23de0a7249a1ceb3e23ce1abcd01d048896a37360f75753ab2d3be099ebd6709,0,4,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Brandimarte,Mk08.fjs,EnhancedBC_R8,200,42,0.0,0.9234486253044001,0,0,0,True,16,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Brandimarte_Mk08_EnhancedBC_R8_g200_seed42.pkl,8da18d9e20ba4116399476e3965691d9df2cddfa92fb32ed9af0ca7162726371,0,16,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
