dataset,instance,variant,Budget,seed,front_points,fixed_inside_points,fixed_excluded_points,fixed_invalid,above_fixed_cmax,above_fixed_energy,above_fixed_workload,expanded_1p5_invalid,normalized_min,normalized_max,front_path
Brandimarte,Mk06.fjs,BasePaddedBC_R16,100,56,69,69,0,False,0,0,0,False,0.02266676710866817,0.9999999999999998,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_BasePaddedBC_R16_g100_seed56.pkl
Brandimarte,Mk06.fjs,BasePaddedNoBC_R16,100,52,37,37,0,False,0,0,0,False,0.023184829868985988,0.9634146341463413,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_BasePaddedNoBC_R16_g100_seed52.pkl
Brandimarte,Mk06.fjs,BasePaddedNoBC_R16,100,53,55,55,0,False,0,0,0,False,0.005897628660419241,0.9999999999999998,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_BasePaddedNoBC_R16_g100_seed53.pkl
Brandimarte,Mk06.fjs,BasePaddedNoBC_R16,100,54,51,51,0,False,0,0,0,False,0.042790302060561114,0.975609756097561,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_BasePaddedNoBC_R16_g100_seed54.pkl
Brandimarte,Mk06.fjs,BasePaddedNoBC_R16,100,55,68,68,0,False,0,0,0,False,0.0411506068080025,0.9512195121951218,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_BasePaddedNoBC_R16_g100_seed55.pkl
Brandimarte,Mk06.fjs,BasePaddedNoBC_R16,100,56,62,62,0,False,0,0,0,False,0.02243333217805653,0.9512195121951218,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_BasePaddedNoBC_R16_g100_seed56.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R16,100,52,40,40,0,False,0,0,0,False,-0.004960877391143533,0.9634146341463413,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R16_g100_seed52.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R16,100,53,54,54,0,False,0,0,0,False,0.00899461390754493,1.0,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R16_g100_seed53.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R16,100,54,43,43,0,False,0,0,0,False,0.05047841251939038,0.9878048780487805,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R16_g100_seed54.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R16,100,55,66,66,0,False,0,0,0,False,0.028602490103103364,0.9999999999999998,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R16_g100_seed55.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R16,100,56,69,69,0,False,0,0,0,False,0.01685659978980621,0.9999999999999998,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R16_g100_seed56.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R16,200,52,71,71,0,False,0,0,0,False,0.03664402272213408,0.964285714285714,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R16_g200_seed52.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R16,200,53,52,52,0,False,0,0,0,False,0.01926767073752764,0.9999999999999997,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R16_g200_seed53.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R16,200,54,41,41,0,False,0,0,0,False,0.03886083485412677,0.9285714285714283,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R16_g200_seed54.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R16,200,55,66,66,0,False,0,0,0,False,0.03504614710208674,0.9523809523809521,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R16_g200_seed55.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R16,200,56,62,62,0,False,0,0,0,False,0.022871184131058757,0.9761904761904758,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R16_g200_seed56.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R32,200,52,68,68,0,False,0,0,0,False,0.0391621981350482,0.964285714285714,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R32_g200_seed52.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R32,200,53,74,74,0,False,0,0,0,False,0.011904761904761986,1.0,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R32_g200_seed53.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R32,200,54,61,61,0,False,0,0,0,False,0.04604835786876742,0.9285714285714283,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R32_g200_seed54.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R32,200,55,64,64,0,False,0,0,0,False,0.046802550099322965,0.9523809523809521,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R32_g200_seed55.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R32,200,56,63,63,0,False,0,0,0,False,0.0154526910247193,0.9761904761904762,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R32_g200_seed56.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R8,200,52,56,56,0,False,0,0,0,False,0.031646096912513015,0.964285714285714,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R8_g200_seed52.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R8,200,53,65,65,0,False,0,0,0,False,0.017463929814658618,0.9999999999999997,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R8_g200_seed53.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R8,200,54,59,59,0,False,0,0,0,False,0.04069665614900022,0.9285714285714283,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R8_g200_seed54.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R8,200,55,65,65,0,False,0,0,0,False,0.0511908084658078,0.9523809523809521,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R8_g200_seed55.pkl
Brandimarte,Mk06.fjs,EnhancedBC_R8,200,56,70,70,0,False,0,0,0,False,0.02594641948749121,0.9761904761904758,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedBC_R8_g200_seed56.pkl
Brandimarte,Mk06.fjs,EnhancedNoBC_R16,100,52,46,46,0,False,0,0,0,False,0.022648473720370394,0.9268292682926828,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedNoBC_R16_g100_seed52.pkl
Brandimarte,Mk06.fjs,EnhancedNoBC_R16,100,53,61,61,0,False,0,0,0,False,0.005897628660419241,0.9999999999999998,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedNoBC_R16_g100_seed53.pkl
Brandimarte,Mk06.fjs,EnhancedNoBC_R16,100,54,51,51,0,False,0,0,0,False,0.042790302060561114,0.975609756097561,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedNoBC_R16_g100_seed54.pkl
Brandimarte,Mk06.fjs,EnhancedNoBC_R16,100,55,63,63,0,False,0,0,0,False,0.04114054851770968,0.9512195121951218,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedNoBC_R16_g100_seed55.pkl
Brandimarte,Mk06.fjs,EnhancedNoBC_R16,100,56,62,62,0,False,0,0,0,False,0.02243333217805653,0.9512195121951218,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_EnhancedNoBC_R16_g100_seed56.pkl
Brandimarte,Mk06.fjs,UCBOnly,100,52,62,62,0,False,0,0,0,False,-0.014162510194202154,0.9268292682926828,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_UCBOnly_g100_seed52.pkl
Brandimarte,Mk06.fjs,UCBOnly,100,53,62,62,0,False,0,0,0,False,0.019350915768243628,0.9999999999999998,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_UCBOnly_g100_seed53.pkl
Brandimarte,Mk06.fjs,UCBOnly,100,54,51,51,0,False,0,0,0,False,0.04412257405919342,0.926829268292683,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_UCBOnly_g100_seed54.pkl
Brandimarte,Mk06.fjs,UCBOnly,100,55,54,54,0,False,0,0,0,False,0.037730429646907954,0.9878048780487804,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_UCBOnly_g100_seed55.pkl
Brandimarte,Mk06.fjs,UCBOnly,100,56,53,53,0,False,0,0,0,False,0.018817140104958545,0.9756097560975608,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_UCBOnly_g100_seed56.pkl
Brandimarte,Mk06.fjs,UCBOnly,200,52,74,74,0,False,0,0,0,False,0.0246881453618038,0.9285714285714283,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_UCBOnly_g200_seed52.pkl
Brandimarte,Mk06.fjs,UCBOnly,200,53,56,56,0,False,0,0,0,False,0.03709400331978452,0.9999999999999997,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_UCBOnly_g200_seed53.pkl
Brandimarte,Mk06.fjs,UCBOnly,200,54,71,71,0,False,0,0,0,False,0.0,0.9285714285714283,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_UCBOnly_g200_seed54.pkl
Brandimarte,Mk06.fjs,UCBOnly,200,55,53,53,0,False,0,0,0,False,0.04188663666968057,0.9523809523809521,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_UCBOnly_g200_seed55.pkl
Brandimarte,Mk06.fjs,UCBOnly,200,56,65,65,0,False,0,0,0,False,0.026791947114682853,0.9761904761904758,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk06_UCBOnly_g200_seed56.pkl
Brandimarte,Mk07.fjs,BasePaddedBC_R16,100,52,32,32,0,False,0,0,0,False,0.03174603174603189,0.6878306878306879,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_BasePaddedBC_R16_g100_seed52.pkl
Brandimarte,Mk07.fjs,BasePaddedBC_R16,100,53,38,38,0,False,0,0,0,False,0.01587301587301602,0.5185185185185186,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_BasePaddedBC_R16_g100_seed53.pkl
Brandimarte,Mk07.fjs,BasePaddedBC_R16,100,54,29,29,0,False,0,0,0,False,0.01058201058201073,0.5661375661375662,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_BasePaddedBC_R16_g100_seed54.pkl
Brandimarte,Mk07.fjs,BasePaddedBC_R16,100,55,29,29,0,False,0,0,0,False,0.021164021164021312,0.5661375661375662,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_BasePaddedBC_R16_g100_seed55.pkl
Brandimarte,Mk07.fjs,BasePaddedBC_R16,100,56,24,24,0,False,0,0,0,False,0.02116402116402116,0.7298025678234682,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_BasePaddedBC_R16_g100_seed56.pkl
Brandimarte,Mk07.fjs,BasePaddedNoBC_R16,100,52,21,21,0,False,0,0,0,False,0.026455026455026752,0.7253365502208664,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_BasePaddedNoBC_R16_g100_seed52.pkl
Brandimarte,Mk07.fjs,BasePaddedNoBC_R16,100,53,38,38,0,False,0,0,0,False,0.03703703703703718,0.5185185185185186,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_BasePaddedNoBC_R16_g100_seed53.pkl
Brandimarte,Mk07.fjs,BasePaddedNoBC_R16,100,54,26,26,0,False,0,0,0,False,0.01058201058201073,0.5661375661375662,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_BasePaddedNoBC_R16_g100_seed54.pkl
Brandimarte,Mk07.fjs,BasePaddedNoBC_R16,100,55,22,22,0,False,0,0,0,False,0.026455026455026603,0.6190476190476192,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_BasePaddedNoBC_R16_g100_seed55.pkl
Brandimarte,Mk07.fjs,BasePaddedNoBC_R16,100,56,41,41,0,False,0,0,0,False,0.021164021164021312,0.7671957671957672,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_BasePaddedNoBC_R16_g100_seed56.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R16,100,52,26,26,0,False,0,0,0,False,0.021164021164021312,0.4497354497354498,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R16_g100_seed52.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R16,100,53,37,37,0,False,0,0,0,False,1.5037941497568255e-16,0.5185185185185186,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R16_g100_seed53.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R16,100,54,35,35,0,False,0,0,0,False,0.01058201058201073,0.634920634920635,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R16_g100_seed54.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R16,100,55,30,30,0,False,0,0,0,False,0.026455026455026603,0.5396825396825398,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R16_g100_seed55.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R16,100,56,53,53,0,False,0,0,0,False,0.02116402116402116,0.8624338624338624,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R16_g100_seed56.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R16,200,52,52,52,0,False,0,0,0,False,0.026315789473684206,0.4157894736842104,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R16_g200_seed52.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R16,200,53,64,64,0,False,0,0,0,False,0.021052631578947364,0.36315789473684207,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R16_g200_seed53.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R16,200,54,53,53,0,False,0,0,0,False,0.015789473684210523,0.6368421052631578,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R16_g200_seed54.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R16,200,55,33,33,0,False,0,0,0,False,0.026315789473684206,0.34736842105263155,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R16_g200_seed55.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R16,200,56,52,52,0,False,0,0,0,False,0.021052631578947364,0.3712033510371006,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R16_g200_seed56.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R32,200,52,40,40,0,False,0,0,0,False,0.03157894736842105,0.2789473684210526,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R32_g200_seed52.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R32,200,53,81,81,0,False,0,0,0,False,0.021052631578947364,0.4842105263157895,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R32_g200_seed53.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R32,200,54,69,69,0,False,0,0,0,False,0.015789473684210374,0.47894736842105257,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R32_g200_seed54.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R32,200,55,32,32,0,False,0,0,0,False,0.026315789473684206,0.42631578947368415,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R32_g200_seed55.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R32,200,56,68,68,0,False,0,0,0,False,0.009870291132194722,0.45263157894736844,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R32_g200_seed56.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R8,200,52,49,49,0,False,0,0,0,False,0.015789473684210523,0.2421052631578947,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R8_g200_seed52.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R8,200,53,48,48,0,False,0,0,0,False,0.005263157894736841,0.41723392039863877,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R8_g200_seed53.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R8,200,54,65,65,0,False,0,0,0,False,0.015789473684210523,0.5578947368421052,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R8_g200_seed54.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R8,200,55,38,38,0,False,0,0,0,False,0.026315789473684206,0.6210526315789473,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R8_g200_seed55.pkl
Brandimarte,Mk07.fjs,EnhancedBC_R8,200,56,37,37,0,False,0,0,0,False,0.019555517027907688,0.3578947368421052,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedBC_R8_g200_seed56.pkl
Brandimarte,Mk07.fjs,EnhancedNoBC_R16,100,52,21,21,0,False,0,0,0,False,0.026455026455026752,0.7253365502208664,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedNoBC_R16_g100_seed52.pkl
Brandimarte,Mk07.fjs,EnhancedNoBC_R16,100,53,38,38,0,False,0,0,0,False,0.03703703703703718,0.5185185185185186,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedNoBC_R16_g100_seed53.pkl
Brandimarte,Mk07.fjs,EnhancedNoBC_R16,100,54,26,26,0,False,0,0,0,False,0.01058201058201073,0.5661375661375662,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedNoBC_R16_g100_seed54.pkl
Brandimarte,Mk07.fjs,EnhancedNoBC_R16,100,55,24,24,0,False,0,0,0,False,0.026455026455026603,0.6190476190476192,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedNoBC_R16_g100_seed55.pkl
Brandimarte,Mk07.fjs,EnhancedNoBC_R16,100,56,41,41,0,False,0,0,0,False,0.021164021164021312,0.7671957671957672,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_EnhancedNoBC_R16_g100_seed56.pkl
Brandimarte,Mk07.fjs,UCBOnly,100,52,31,31,0,False,0,0,0,False,0.03174603174603189,0.7426405022031212,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_UCBOnly_g100_seed52.pkl
Brandimarte,Mk07.fjs,UCBOnly,100,53,42,42,0,False,0,0,0,False,0.021164021164021312,0.5185185185185186,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_UCBOnly_g100_seed53.pkl
Brandimarte,Mk07.fjs,UCBOnly,100,54,25,25,0,False,0,0,0,False,0.01058201058201073,0.634920634920635,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_UCBOnly_g100_seed54.pkl
Brandimarte,Mk07.fjs,UCBOnly,100,55,29,29,0,False,0,0,0,False,0.026455026455026603,0.6190476190476192,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_UCBOnly_g100_seed55.pkl
Brandimarte,Mk07.fjs,UCBOnly,100,56,46,46,0,False,0,0,0,False,0.01587301587301602,0.8518518518518517,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_UCBOnly_g100_seed56.pkl
Brandimarte,Mk07.fjs,UCBOnly,200,52,46,46,0,False,0,0,0,False,0.026315789473684206,0.44210526315789467,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_UCBOnly_g200_seed52.pkl
Brandimarte,Mk07.fjs,UCBOnly,200,53,30,30,0,False,0,0,0,False,0.026315789473684206,0.368421052631579,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_UCBOnly_g200_seed53.pkl
Brandimarte,Mk07.fjs,UCBOnly,200,54,58,58,0,False,0,0,0,False,0.010526315789473682,0.36842105263157887,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_UCBOnly_g200_seed54.pkl
Brandimarte,Mk07.fjs,UCBOnly,200,55,47,47,0,False,0,0,0,False,0.015789473684210523,0.6999999999999998,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Brandimarte_Mk07_UCBOnly_g200_seed55.pkl
